Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package","URL"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMLP-datasheet.pdf","-","LP120F33IET-ND","LP120F33IET","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 20PF SMD","0","0.24746","0","1000","Tape & Reel (TR)","ATSSMLP","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.437"" L x 0.190"" W (11.10mm x 4.83mm)","0.126"" (3.20mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/LP120F33IET/5230209"
"https://www.diodes.com/assets/Datasheets/GB_GG.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1062/SaRonix-eCeraGB.jpg","GB1200052-ND","GB1200052","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 12PF","0","0.24883","0","1000","Tape & Reel (TR)","SaRonix-eCera™ GB","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","12pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","-","-","-","-","-","https://www.digikey.be/en/products/detail/diodes-incorporated/GB1200052/9768355"
"https://www.vishay.com/doc?35072","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6634/MFG_35551.jpg","541-XT2220HGRGX12M00ETR-ND,541-XT2220HGRGX12M00ECT-ND,541-XT2220HGRGX12M00EDKR-ND","XT2220HGRGX12M00E","Vishay Dale","Vishay Dale","CRYSTAL, 2.5X2.0MM, +/-30PPM, -4","0","0.24912","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","XT22","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","120 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.100"" L x 0.081"" W (2.55mm x 2.05mm)","0.026"" (0.65mm)","4-SMD (2.55x2.05)","https://www.digikey.be/en/products/detail/vishay-dale/XT2220HGRGX12M00E/26256226"
"https://abracon.com/Resonators/ABLS2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6845/535%7EHC49USSMD-3.3-11.4X4.7%7E%7E2.jpg","535-9869-2-ND,535-9869-1-ND,535-9869-6-ND","ABLS2-12.000MHZ-D4Y-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","16.747","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ABLS2","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.185"" W (11.40mm x 4.70mm)","0.130"" (3.30mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABLS2-12-000MHZ-D4Y-T/2001236"
"https://ecsxtal.com/store/pdf/ECX-33B2Q.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6025/MFG_ECX-33B2Q.jpg","50-ECS-120-12-33B2Q-JES-TR3TR-ND,50-ECS-120-12-33B2Q-JES-TR3CT-ND,50-ECS-120-12-33B2Q-JES-TR3DKR-ND","ECS-120-12-33B2Q-JES-TR3","ECS Inc.","ECS Inc.","CRYSTAL 12.000 MHZ 12PF SMD","2.589","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ECX-33B2Q","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","12pF","100 Ohms","Fundamental","-40°C ~ 125°C","AEC-Q200","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-12-33B2Q-JES-TR3/22464818"
"https://abracon.com/datasheets/Ecliptek/E1S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5407/E1S.jpg","2773-E1SJA18-12.000MTR-ND,2773-E1SJA18-12.000MCT-ND,2773-E1SJA18-12.000MDKR-ND","E1SJA18-12.000M TR","Ecliptek","Ecliptek","CRYSTAL 12.0000MHZ 18PF SMD","129","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","E1S","Active","MHz Crystal","12 MHz","±30ppm","±15ppm","18pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.457"" L x 0.191"" W (11.60mm x 4.85mm)","0.126"" (3.20mm)","HC-49/UP","https://www.digikey.be/en/products/detail/ecliptek/E1SJA18-12-000M-TR/12620074"
"https://abracon.com/datasheets/ILSI/HC49USM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/428/MFG_HC49USM-FF3F18-10.000MHZ.jpg","2780-HC49USM-FF5F18-12.000MHZTR-ND,2780-HC49USM-FF5F18-12.000MHZCT-ND,2780-HC49USM-FF5F18-12.000MHZDKR-ND","HC49USM-FF5F18-12.000 MHZ","ILSI","ILSI","CRYSTAL 12.0000MHZ 18PF SMD","1.995","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HC49USM","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.186"" W (11.40mm x 4.73mm)","0.177"" (4.50mm)","-","https://www.digikey.be/en/products/detail/ilsi/HC49USM-FF5F18-12-000-MHZ/12608893"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMGL-datasheet.pdf","-","GL120F23IDT-ND","GL120F23IDT","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 18PF SMD","0","0.25432","0","1000","Tape & Reel (TR)","ATSSMGL","Active","MHz Crystal","12 MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US - 3 Lead","0.461"" L x 0.197"" W (11.70mm x 5.00mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/GL120F23IDT/5229808"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMGL-datasheet.pdf","-","GL120F23IET-ND","GL120F23IET","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 20PF SMD","0","0.25432","0","1000","Tape & Reel (TR)","ATSSMGL","Active","MHz Crystal","12 MHz","±30ppm","±20ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US - 3 Lead","0.461"" L x 0.197"" W (11.70mm x 5.00mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/GL120F23IET/5229809"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMGL-datasheet.pdf","-","GL120F33IDT-ND","GL120F33IDT","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 18PF SMD","0","0.25432","0","1000","Tape & Reel (TR)","ATSSMGL","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US - 3 Lead","0.461"" L x 0.197"" W (11.70mm x 5.00mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/GL120F33IDT/5229812"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMGL-datasheet.pdf","-","GL120F33IET-ND","GL120F33IET","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 20PF SMD","0","0.25432","0","1000","Tape & Reel (TR)","ATSSMGL","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US - 3 Lead","0.461"" L x 0.197"" W (11.70mm x 5.00mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/GL120F33IET/5229813"
"http://www.txccrystal.com/images/pdf/7v.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4106/MFG_7V-27.000MDDJ-T.jpg","887-7V-12.000MAAQ-TTR-ND","7V-12.000MAAQ-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 10PF SMD","0","0.25696","0","3000","Tape & Reel (TR)","7V","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","10pF","150 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/txc-corporation/7V-12-000MAAQ-T/11587521"
"http://www.txccrystal.com/images/pdf/7v.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/367/7V-Series.jpg","7V-12.000MAAJ-T-ND","7V-12.000MAAJ-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.25696","0","3000","Tape & Reel (TR)","7V","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/txc-corporation/7V-12-000MAAJ-T/2811931"
"https://abracon.com/AIGcrystals/ABM10AIG.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/956/ABM10AIG.jpg","ABM10AIG-12.000MHZ-D2Z-T3-ND","ABM10AIG-12.000MHZ-D2Z-T3","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 10PF SMD","0","0.25696","0","3000","Tape & Reel (TR)","ABM10AIG","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","10pF","150 Ohms","Fundamental","-40°C ~ 85°C","AEC-Q200","Surface Mount","4-SMD, No Lead","0.100"" L x 0.081"" W (2.55mm x 2.05mm)","0.026"" (0.65mm)","4-SMD (2.55x2.05)","https://www.digikey.be/en/products/detail/abracon-llc/ABM10AIG-12-000MHZ-D2Z-T3/5819152"
"http://www.txccrystal.com/images/pdf/7v.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/367/7V-Series.jpg","7V-12.000MAGJ-T-ND","7V-12.000MAGJ-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.25696","0","3000","Tape & Reel (TR)","7V","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","150 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/txc-corporation/7V-12-000MAGJ-T/5126405"
"http://www.txccrystal.com/images/pdf/7v.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/367/7V-Series.jpg","7V-12.000MDDV-T-ND","7V-12.000MDDV-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 8PF SMD","0","0.25752","0","3000","Tape & Reel (TR)","7V","Active","MHz Crystal","12 MHz","±20ppm","±20ppm","8pF","150 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/txc-corporation/7V-12-000MDDV-T/5126407"
"https://abracon.com/datasheets/ILSI/ILCX13.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/428/MFG_ILCX13-FF5F10-12.288MHZ.jpg","2780-ILCX13-FF5F18-12.000MHZTR-ND","ILCX13-FF5F18-12.000 MHZ","ILSI","ILSI","CRYSTAL SMD 12.000 MHZ","0","0.2595","0","3000","Tape & Reel (TR)","ILCX13","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/ilsi/ILCX13-FF5F18-12-000-MHZ/24638808"
"https://ecsxtal.com/store/pdf/CSM-3X.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/379/ECS-270-20-3X-EN-TR.jpg","XC1770TR-ND,XC1770CT-ND,XC1770DKR-ND","ECS-120-20-3X-TR","ECS Inc.","ECS Inc.","CRYSTAL 12.0000MHZ 20PF SMD","49.578","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CSM-3X","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","20pF","60 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.276"" L x 0.161"" W (7.00mm x 4.10mm)","0.091"" (2.30mm)","-","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-20-3X-TR/2676600"
"https://www.vishay.com/doc?35063","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6689/MFG_XT23.jpg","541-XT2318HJRGX12M00ETR-ND,541-XT2318HJRGX12M00ECT-ND,541-XT2318HJRGX12M00EDKR-ND","XT2318HJRGX12M00E","Vishay Dale","Vishay Dale","CRYSTAL, 3.2X2.5MM, +/-30PPM, -4","1.683","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","XT23","Active","MHz Crystal","12 MHz","±30ppm","±10ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/vishay-dale/XT2318HJRGX12M00E/26472755"
"http://cfd.citizen.co.jp/cms/cfd/pdf/english/HC-49_U-S_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2593/HC49US%20series.jpg","HC-49/U-S12000000BBQB-ND","HC-49/U-S12000000BBQB","Citizen Finedevice Co Ltd","Citizen Finedevice Co Ltd","CRYSTAL 12.0000MHZ 10PF TH","0","0.26006","0","1000","Bulk","HC-49/U-S","Active","MHz Crystal","12 MHz","±50ppm","±50ppm","10pF","80 Ohms","Fundamental","-10°C ~ 60°C","-","Through Hole","HC-49/US","0.453"" L x 0.183"" W (11.50mm x 4.65mm)","0.138"" (3.50mm)","-","https://www.digikey.be/en/products/detail/citizen-finedevice-co-ltd/HC-49-U-S12000000BBQB/5970772"
"http://cfd.citizen.co.jp/cms/cfd/pdf/english/HC-49_U-S_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2593/HC49US%20series.jpg","HC-49/U-S12000000BBQT-ND","HC-49/U-S12000000BBQT","Citizen Finedevice Co Ltd","Citizen Finedevice Co Ltd","CRYSTAL 12.0000MHZ 10PF TH","0","0.26006","0","1000","Bulk","HC-49/U-S","Active","MHz Crystal","12 MHz","±50ppm","±50ppm","10pF","80 Ohms","Fundamental","-10°C ~ 60°C","-","Through Hole","HC-49/US","0.453"" L x 0.183"" W (11.50mm x 4.65mm)","0.138"" (3.50mm)","-","https://www.digikey.be/en/products/detail/citizen-finedevice-co-ltd/HC-49-U-S12000000BBQT/5970773"
"https://www.cardinalxtal.com/wp-content/uploads/2023/03/csm1-4-5_revb.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CSM1%20SERIES.JPG","370-1094-2-ND","CSM1Z-A0B2C3-80-12.0D18","Cardinal Components Inc.","Cardinal Components Inc.","CRYSTAL 12.0000MHZ 18PF SMD","0","0.26095","0","1000","Tape & Reel (TR)","CSM1","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","80 Ohms","Fundamental","-10°C ~ 60°C","-","Surface Mount","HC-49/US","0.457"" L x 0.185"" W (11.60mm x 4.70mm)","0.181"" (4.60mm)","-","https://www.digikey.be/en/products/detail/cardinal-components-inc/CSM1Z-A0B2C3-80-12-0D18/3748423"
"https://www.cardinalxtal.com/wp-content/uploads/2023/03/csm1-4-5_revb.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CSM1%20SERIES.JPG","370-1108-2-ND","CSM1Z-A5B2C3-40-12.0D18","Cardinal Components Inc.","Cardinal Components Inc.","CRYSTAL 12.0000MHZ 18PF SMD","0","0.26095","0","1000","Tape & Reel (TR)","CSM1","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.457"" L x 0.185"" W (11.60mm x 4.70mm)","0.181"" (4.60mm)","-","https://www.digikey.be/en/products/detail/cardinal-components-inc/CSM1Z-A5B2C3-40-12-0D18/3748462"
"https://www.cardinalxtal.com/wp-content/uploads/2023/03/csm1-4-5_revb.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CSM1%20SERIES.JPG","370-1156-2-ND","CSM1Z-A5B2C5-40-12.0D18","Cardinal Components Inc.","Cardinal Components Inc.","CRYSTAL 12.0000MHZ 18PF SMD","0","0.26095","0","1000","Tape & Reel (TR)","CSM1","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","18pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.457"" L x 0.185"" W (11.60mm x 4.70mm)","0.181"" (4.60mm)","-","https://www.digikey.be/en/products/detail/cardinal-components-inc/CSM1Z-A5B2C5-40-12-0D18/3749216"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMTS-datasheet.pdf","-","TS120F11CDT-ND","TS120F11CDT","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 18PF SMD","0","0.26115","0","1000","Tape & Reel (TR)","ATSSMTS","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.437"" L x 0.190"" W (11.10mm x 4.83mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/TS120F11CDT/5229154"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATSSMTS-datasheet.pdf","-","TS120F11CET-ND","TS120F11CET","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 20PF SMD","0","0.26115","0","1000","Tape & Reel (TR)","ATSSMTS","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","20pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.437"" L x 0.190"" W (11.10mm x 4.83mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/TS120F11CET/5229155"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/18/FQ3225BR-12.000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/891/FQ3225B-12.JPG","631-1412-2-ND","FC3BQBBMM12.0-T1","Fox Electronics","Fox Electronics","CRYSTAL 12.0000MHZ 20PF SMD","0","0.26653","0","1000","Tape & Reel (TR)","FQ3225B","Obsolete","MHz Crystal","12 MHz","±50ppm","±50ppm","20pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.043"" (1.10mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/fox-electronics/FC3BQBBMM12-0-T1/4862583"
"https://abracon.com/Resonators/ABL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6844/MFG_535%7EHC49US-3.5-11.5X5%7E%7E2.jpg","535-9037-ND","ABL-12.000MHZ-B2","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF TH","327","0.27","0","1","Bulk","ABL","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Through Hole","HC-49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABL-12-000MHZ-B2/675232"
"https://abracon.com/Resonators/ABLS2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6845/535%7EHC49USSMD-3.3-11.4X4.7%7E%7E2.jpg","535-ABLS2-12.000MHZ-B4Y-TTR-ND,535-ABLS2-12.000MHZ-B4Y-TCT-ND,535-ABLS2-12.000MHZ-B4Y-TDKR-ND","ABLS2-12.000MHZ-B4Y-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","831","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ABLS2","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.185"" W (11.40mm x 4.70mm)","0.130"" (3.30mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABLS2-12-000MHZ-B4Y-T/4866048"
"https://abracon.com/Resonators/ABL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6844/MFG_535%7EHC49US-3.5-11.5X5%7E%7E2.jpg","535-ABL-12.000MHZ-B4Y-TTR-ND,535-ABL-12.000MHZ-B4Y-TCT-ND","ABL-12.000MHZ-B4Y-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF TH","503","0.27","0","1","Tape & Reel (TR),Cut Tape (CT)","ABL","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Through Hole","HC-49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABL-12-000MHZ-B4Y-T/4865979"
"https://abracon.com/Resonators/ABL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6844/MFG_535%7EHC49US-3.5-11.5X5%7E%7E2.jpg","535-ABL-12.000MHZ-N2X-TTR-ND,535-ABL-12.000MHZ-N2X-TCT-ND","ABL-12.000MHZ-N2X-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF TH","149","0.27","0","1","Tape & Reel (TR),Cut Tape (CT)","ABL","Active","MHz Crystal","12 MHz","±20ppm","±20ppm","18pF","50 Ohms","Fundamental","-30°C ~ 85°C","-","Through Hole","HC-49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABL-12-000MHZ-N2X-T/8581958"
"https://www.yic.com.tw/wp-content/uploads/2019/05/YIC-49US-49SL-49SMT-49SLMT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4176/MFG_49US.jpg","3155-12M20P2/49US-ND","12M20P2/49US","YIC","YIC","CRYSTAL 12MHZ 20PF DIP","129","0.27","0","1","Bulk","49US","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Through Hole","HC-49/US","0.453"" L x 0.183"" W (11.50mm x 4.65mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/yic/12M20P2-49US/15648617"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-18-K4Z-TTR-ND","ABM3BN-12.000MHZ-18-K4Z-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","0","0.27476","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","70 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-18-K4Z-T/26483419"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-10-K4Z-TTR-ND","ABM3BN-12.000MHZ-10-K4Z-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 10PF SMD","0","0.27476","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","10pF","70 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-10-K4Z-T/26483501"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-8-K4Z-TTR-ND","ABM3BN-12.000MHZ-8-K4Z-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 8PF SMD","0","0.27476","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","8pF","70 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-8-K4Z-T/26483849"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-10-D4Y-TTR-ND","ABM3BN-12.000MHZ-10-D4Y-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 10PF SMD","0","0.27476","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","10pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-10-D4Y-T/26483998"
