Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Grade","Qualification","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/9/SML-51_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6336/846%7E1608%280603-0.55%29%7E%7E2.jpg","846-SML-511UWT86TR-ND,846-SML-511UWT86CT-ND,846-SML-511UWT86DKR-ND","SML-511UWT86","Rohm Semiconductor","Rohm Semiconductor","LED RED DIFFUSED 1608 SMD","2.564","0.2084","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","Red","Standard","White","Diffused","40mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","620nm","-","-","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-511UWT86/637038"
"https://www.qt-brightek.com/datasheet/QBLP675-R-2897.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4107/MFG_QBLP675-XX.jpg","1516-QBLP675-R-2897TR-ND,1516-QBLP675-R-2897CT-ND,1516-QBLP675-R-2897DKR-ND","QBLP675-R-2897","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 2PLCC SMD","2.278","0.2084","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP675","Active","Red","Standard","Colorless","Clear","467mcd","Oval with Flat Top","1.50mm x 1.00mm","1.9V","20mA","120°","Surface Mount","620nm","-","-","-","-","2-PLCC","2-PLCC","2.00mm L x 1.40mm W","1.30mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP675-R-2897/10401007"
"https://s3-us-west-2.amazonaws.com/catsy.557/DIA_Selector_Guide_SMD_060820.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6155/MFG_5988G10313F.jpg","350-5988H10313FTR-ND,350-5988H10313FCT-ND,350-5988H10313FDKR-ND","5988H10313F","Dialight","Dialight","LED RED CLEAR 1204 SMD 13"" RL","9.794","0.2084","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","598","Active","Red","-","-","Clear","-","Rectangle with Domed Top","2.00mm x 1.00mm","-","-","-","Surface Mount","635nm","-","-","-","-","1204 (3210 Metric)","1204","3.20mm L x 1.00mm W","1.60mm","https://www.digikey.be/en/products/detail/dialight/5988H10313F/18091507"
"https://s3-us-west-2.amazonaws.com/catsy.557/DIA_Selector_Guide_SMD_060820.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6155/MFG_5988G10313F.jpg","350-5988G10313FTR-ND,350-5988G10313FCT-ND,350-5988G10313FDKR-ND","5988G10313F","Dialight","Dialight","LED RED CLEAR 1204 SMD 13"" RL","423","0.2084","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","598","Active","Red","-","-","Clear","-","Rectangle with Domed Top","2.00mm x 1.00mm","-","-","-","Surface Mount","635nm","-","-","-","-","1204 (3210 Metric)","1204","3.20mm L x 1.00mm W","1.60mm","https://www.digikey.be/en/products/detail/dialight/5988G10313F/18091154"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2470/B1591USD-20C001922U1930%20V1.1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3252/MFG_B1591-PCB-TOP-VIEW.jpg","3147-B1591USD-20C001922U1930TR-ND,3147-B1591USD-20C001922U1930CT-ND,3147-B1591USD-20C001922U1930DKR-ND","B1591USD-20C001922U1930","Harvatek Corporation","Harvatek Corporation","LED RED CLEAR 1206 SMD","6.842","0.2087","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","-","Clear","900mcd","Round with Domed Top","-","2V","20mA","20°","Surface Mount","624nm","632nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.95mm","https://www.digikey.be/en/products/detail/harvatek-corporation/B1591USD-20C001922U1930/13970324"
"https://www.rohm.com/datasheet?p=SML-P11VT(R)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/505/MFG_SML-P10.jpg","846-SML-P11VTT86RTR-ND,846-SML-P11VTT86RCT-ND,846-SML-P11VTT86RDKR-ND","SML-P11VTT86R","Rohm Semiconductor","Rohm Semiconductor","LED RED CLEAR 1006 SMD","104.989","0.2091","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PicoLED™","Active","Red","Standard","Colorless","Clear","4mcd","Square with Flat Top","0.60mm","1.8V","1mA","-","Surface Mount","626nm","-","-","-","-","0402 (1006 Metric)","1006 (0402)","1.00mm L x 0.60mm W","0.25mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-P11VTT86R/4862231"
"https://www.vishay.com/docs/83173/tlmx1100.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7170/MFG_TLMS1101-GS15.jpg","751-TLMS1101-GS15TR-ND,751-TLMS1101-GS15CT-ND,751-TLMS1101-GS15DKR-ND","TLMS1101-GS15","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED 0603 SMD","5.554","0.2098","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","-","-","87.5mcd","Rectangle with Flat Top","1.60mm x 0.80mm","2.1V","20mA","160°","Surface Mount","633nm","645nm","-","Automotive","AEC-Q101","0603 (1608 Metric)","0603","1.60mm L x 0.65mm W","0.65mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/TLMS1101-GS15/18898602"
"https://fscdn.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/sml-p11-e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/646/SML-P12UTT86.jpg","846-SML-P11VTT86TR-ND,846-SML-P11VTT86CT-ND,846-SML-P11VTT86DKR-ND","SML-P11VTT86","Rohm Semiconductor","Rohm Semiconductor","LED RED CLEAR 1006 SMD","9.865","0.2103","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PicoLED™","Not For New Designs","Red","Standard","Colorless","Clear","4mcd","Square with Flat Top","0.60mm","1.8V","1mA","-","Surface Mount","626nm","-","-","-","-","0402 (1006 Metric)","1006 (0402)","1.00mm L x 0.60mm W","0.25mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-P11VTT86/2036459"
"https://www.lumex.com/datasheet/files/SML-LXL1209SIC-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/390/SML-LXL12.jpg","67-2020-2-ND,67-2020-1-ND,67-2020-6-ND","SML-LXL1209SIC-TR","Lumex Opto/Components Inc.","Lumex Opto/Components Inc.","LED RED CLEAR 1209 SMD","44.955","0.2107","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","415mcd","Round with Domed Top","1.80mm Dia","2V","20mA","20°","Surface Mount","-","632nm","-","-","-","1209 (3224 Metric)","1209","3.20mm L x 2.40mm W","2.70mm","https://www.digikey.be/en/products/detail/lumex-opto-components-inc/SML-LXL1209SIC-TR/515913"
"https://www.rohm.com/datasheet?p=SML-D14U2W(C)&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_SML-D14xW%28C%29.jpg","SML-D14U2WT86CTR-ND,SML-D14U2WT86CCT-ND,SML-D14U2WT86CDKR-ND","SML-D14U2WT86C","Rohm Semiconductor","Rohm Semiconductor","LED RED 1608 SMD","3.007","0.2107","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-D14","Active","Red","Standard","White","-","160mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","615nm","-","-","Automotive","AEC-Q102","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-D14U2WT86C/9090433"
"https://www.qt-brightek.com/datasheet/QBLP653-R5-2897.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6152/MFG_QBLP653-R_S_Y_O_AG1_IR.jpg","1516-QBLP653-R5-2897TR-ND,1516-QBLP653-R5-2897CT-ND,1516-QBLP653-R5-2897DKR-ND","QBLP653-R5-2897","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 1208 SMD","2.193","0.2123","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP653","Active","Red","Standard","Colorless","Clear","1950mcd","Round with Domed Top","1.80mm Dia","1.9V","5mA","15°","Surface Mount","621nm","-","-","-","-","1209 (3224 Metric)","1208","3.20mm L x 2.40mm W","2.65mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP653-R5-2897/17049436"
"https://docs.broadcom.com/docs/HSMx-A10x-xxxxx-PLCC-2-SMT-LED-Indicator-DS","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2471/FIG%2026%20HIGHLIGHTED%20ORANGE%20T052%201579.jpg","516-2122-2-ND,516-2122-1-ND,516-2122-6-ND","HSMC-A101-S00J1","Broadcom Limited","Broadcom Limited","LED RED CLEAR 2PLCC SMD","58.650","0.213","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","220mcd","Round with Flat Top","2.20mm Dia","1.9V","20mA","120°","Surface Mount","626nm","635nm","-","-","-","2-PLCC","2-PLCC","3.20mm L x 2.80mm W","2.10mm","https://www.digikey.be/en/products/detail/broadcom-limited/HSMC-A101-S00J1/1990520"
"https://www.sunledusa.com/products/spec/XZCM2CRK53WA-8VF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3154/MFG_XZCM2CRK53WA-8VF.jpg","1497-XZCM2CRK53WA-8VFTR-ND,1497-XZCM2CRK53WA-8VFCT-ND,1497-XZCM2CRK53WA-8VFDKR-ND","XZCM2CRK53WA-8VF","SunLED","SunLED","LED RED CLEAR 2SMD","33.340","0.214","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Ultra Low Current","Active","Red","Independent","Colorless","Clear","317mcd","Round with Domed Top","0.35mm Dia","1.8V","2mA","60°","Surface Mount","625nm","640nm","-","-","-","0603 (1608 Metric)","2-SMD","1.60mm L x 0.80mm W","1.10mm","https://www.digikey.be/en/products/detail/sunled/XZCM2CRK53WA-8VF/10449772"
"https://www.lumex.com/datasheet/files/SSL-LXA228SIC-TR11.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2434/FIG%2016%2C%20PURPLE%20HIGHLIGHT%201546%20T052%20AND%201639%20T053.jpg","67-1727-2-ND,67-1727-1-ND,67-1727-6-ND","SSL-LXA228SIC-TR11","Lumex Opto/Components Inc.","Lumex Opto/Components Inc.","LED RED CLEAR AXIAL SMD","6.830","0.2143","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","475mcd","Round with Domed Top","1.90mm Dia","2V","20mA","25°","Surface Mount","-","636nm","-","-","-","2-SMD, Gull Wing","Axial","2.50mm L x 2.00mm W","3.00mm","https://www.digikey.be/en/products/detail/lumex-opto-components-inc/SSL-LXA228SIC-TR11/467567"
"https://www.americanbrightled.com/pdffiles/led-components/smt/BL-HUEUE33-TRB.pdf","-","2007-BL-HUEUE33-TRBTR-ND,2007-BL-HUEUE33-TRBCT-ND,2007-BL-HUEUE33-TRBDKR-ND","BL-HUEUE33-TRB","American Bright Optoelectronics Corporation","American Bright Optoelectronics Corporation","LED RED CLEAR 1206 SMD","12.496","0.2158","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Bidirectional","Colorless","Clear","140mcd","Rectangle with Flat Top","2.00mm x 1.60mm","1.8V","20mA","120°","Surface Mount","630nm","635nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.20mm","https://www.digikey.be/en/products/detail/american-bright-optoelectronics-corporation/BL-HUEUE33-TRB/20506031"
"https://www.KingbrightUSA.com/images/catalog/SPEC/APT2012SECK-J3-PRV.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_754_0805-%282012-Metric%29.jpg","754-1791-2-ND,754-1791-1-ND,754-1791-6-ND","APT2012SECK/J3-PRV","Kingbright","Kingbright","LED RED CLEAR CHIP SMD","71.579","0.2166","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","350mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2.2V","20mA","120°","Surface Mount","625nm","640nm","-","-","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.75mm","https://www.digikey.be/en/products/detail/kingbright/APT2012SECK-J3-PRV/4753618"
"https://www.KingbrightUSA.com/images/catalog/SPEC/APT3216SECK-J3-PRV.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2463/APT3216SxCK%5EJ3-PRV.jpg","754-1796-2-ND,754-1796-1-ND,754-1796-6-ND","APT3216SECK/J3-PRV","Kingbright","Kingbright","LED RED CLEAR CHIP SMD","49.944","0.2166","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","350mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.2V","20mA","120°","Surface Mount","625nm","640nm","-","-","-","1206 (3216 Metric)","Chip LED","3.20mm L x 1.60mm W","0.75mm","https://www.digikey.be/en/products/detail/kingbright/APT3216SECK-J3-PRV/4753631"
"https://www.KingbrightUSA.com/images/catalog/SPEC/AM2520SURCK03.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/AM2520QBC%5ED03.jpg","754-1418-2-ND,754-1418-1-ND,754-1418-6-ND","AM2520SURCK03","Kingbright","Kingbright","LED RED CLEAR SMD","47.819","0.2166","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","1000mcd","Round with Domed Top","1.90mm Dia","1.95V","20mA","20°","Surface Mount","630nm","645nm","-","-","-","2-SMD, Gull Wing","SMD","2.50mm L x 2.00mm W","2.90mm","https://www.digikey.be/en/products/detail/kingbright/AM2520SURCK03/2163680"
"https://www.KingbrightUSA.com/images/catalog/SPEC/APT1608SECK-J3-PRV.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/MFG_APT1608.jpg","754-1786-2-ND,754-1786-1-ND,754-1786-6-ND","APT1608SECK/J3-PRV","Kingbright","Kingbright","LED RED CLEAR CHIP SMD","2.503","0.2166","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","350mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","120°","Surface Mount","625nm","640nm","-","-","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.75mm","https://www.digikey.be/en/products/detail/kingbright/APT1608SECK-J3-PRV/4753606"
"https://www.vishay.com/docs/81327/vlms31.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/751%7E6.541-5067.01-4%7E%7E2.jpg","VLMS31J1K2-GS08TR-ND,VLMS31J1K2-GS08CT-ND,VLMS31J1K2-GS08DKR-ND","VLMS31J1K2-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","11.339","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM3","Active","Red","Standard","-","Clear","8mcd","Round with Flat Top","2.40mm Dia","1.9V","10mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMS31J1K2-GS08/4074153"
"https://www.vishay.com/docs/81351/vlmd31.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6283/751%7E6.541-5067.02-4%7E%7E2.jpg","751-1461-2-ND,751-1461-1-ND,751-1461-6-ND","VLMD3100-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","2.634","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM.3","Active","Red","Standard","-","Clear","11.2mcd","Round with Flat Top","2.40mm Dia","1.8V","10mA","120°","Surface Mount","648nm","650nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMD3100-GS08/1994738"
"https://www.vishay.com/docs/81214/vlms310.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2603/Vishay%20-%20PLCC-2%20Pkg.jpg","751-1472-2-ND,751-1472-1-ND,751-1472-6-ND","VLMS3100-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","8.810","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM.3","Active","Red","Standard","-","Clear","7.1mcd","Round with Flat Top","2.40mm Dia","2V","10mA","120°","Surface Mount","630nm","640nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMS3100-GS08/1994749"
"https://www.vishay.com/docs/81351/vlmd31.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6283/751%7E6.541-5067.02-4%7E%7E2.jpg","VLMD31M2P1-GS08TR-ND,VLMD31M2P1-GS08CT-ND,VLMD31M2P1-GS08DKR-ND","VLMD31M2P1-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","2.790","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM.3","Active","Red","Standard","-","Clear","39mcd","Round with Flat Top","2.40mm Dia","1.8V","10mA","120°","Surface Mount","648nm","650nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMD31M2P1-GS08/4075749"
"https://www.vishay.com/docs/81327/vlms31.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/751%7E6.541-5067.01-4%7E%7E2.jpg","VLMS31K1L2-GS08TR-ND,VLMS31K1L2-GS08CT-ND,VLMS31K1L2-GS08DKR-ND","VLMS31K1L2-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","2.744","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM3","Active","Red","Standard","-","Clear","13mcd","Round with Flat Top","2.40mm Dia","1.9V","10mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMS31K1L2-GS08/4074159"
"https://www.vishay.com/docs/81327/vlms31.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/751%7E6.541-5067.01-4%7E%7E2.jpg","751-VLMS31J1L2-GS08TR-ND,751-VLMS31J1L2-GS08CT-ND,751-VLMS31J1L2-GS08DKR-ND","VLMS31J1L2-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","3.924","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM3","Active","Red","Standard","-","Clear","11mcd","Round with Flat Top","2.40mm Dia","1.9V","10mA","120°","Surface Mount","630nm","643nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMS31J1L2-GS08/4074155"
"https://www.vishay.com/docs/81351/vlmd31.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6283/751%7E6.541-5067.02-4%7E%7E2.jpg","VLMD31L2N1-GS08TR-ND,VLMD31L2N1-GS08CT-ND,VLMD31L2N1-GS08DKR-ND","VLMD31L2N1-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED CLEAR 2PLCC SMD","388","0.2171","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VLM.3","Active","Red","Standard","-","Clear","25mcd","Round with Flat Top","2.40mm Dia","1.8V","10mA","120°","Surface Mount","648nm","650nm","-","-","-","2-SMD, J-Lead","2-PLCC","3.00mm L x 2.80mm W","1.85mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMD31L2N1-GS08/4075812"
"https://www.lumex.com/datasheet/files/SML-LX0805SIC-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7165/%7E67%7E0805-%282012-Metric%29%7E.jpg","67-1636-2-ND,67-1636-1-ND,67-1636-6-ND","SML-LX0805SIC-TR","Lumex Opto/Components Inc.","Lumex Opto/Components Inc.","LED RED CLEAR SMD","26.321","0.2176","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","60mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2V","20mA","140°","Surface Mount","-","636nm","-","-","-","0805 (2012 Metric)","-","2.00mm L x 1.25mm W","1.20mm","https://www.digikey.be/en/products/detail/lumex-opto-components-inc/SML-LX0805SIC-TR/408120"
"https://www.sunledusa.com/products/spec/XZM2CRK78W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4707/MFG_XZM2CRK78W.jpg","1497-1273-2-ND,1497-1273-1-ND,1497-1273-6-ND","XZM2CRK78W","SunLED","SunLED","LED RED CLEAR 2SMD","855","0.2176","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VersoLED","Active","Red","Standard","Colorless","Clear","3490mcd","Round with Domed Top","1.80mm Dia","2.2V","20mA","20°","Surface Mount","625nm","640nm","-","-","-","2-SMD, No Lead","2-SMD","3.20mm L x 2.40mm W","2.40mm","https://www.digikey.be/en/products/detail/sunled/XZM2CRK78W/4901987"
"https://www.sunledusa.com/products/spec/XZM2CRK54WRP-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4715/MFG_XZM2CRK54WRP-1.jpg","1497-XZM2CRK54WRP-1TR-ND,1497-XZM2CRK54WRP-1CT-ND,1497-XZM2CRK54WRP-1DKR-ND","XZM2CRK54WRP-1","SunLED","SunLED","LED RED CLEAR CHIP SMD","23.624","0.2178","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","Colorless","Clear","1095mcd","Rectangle with Flat Top","1.30mm x 1.25mm","2.2V","20mA","140°","Surface Mount","625nm","640nm","-","-","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.85mm","https://www.digikey.be/en/products/detail/sunled/XZM2CRK54WRP-1/13559305"
"https://www.sunledusa.com/products/spec/XZCM2CRK53WA-1VF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2648/MFG_XZCM2CRK53WA-1VF.jpg","1497-XZCM2CRK53WA-1VFTR-ND,1497-XZCM2CRK53WA-1VFCT-ND,1497-XZCM2CRK53WA-1VFDKR-ND","XZCM2CRK53WA-1VF","SunLED","SunLED","LED RED CLEAR 0603 SMD","12.360","0.2179","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","Colorless","Clear","98mcd","Rectangle with Flat Top","1.20mm x 0.80mm","1.8V","2mA","120°","Surface Mount","625nm","640nm","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.85mm","https://www.digikey.be/en/products/detail/sunled/XZCM2CRK53WA-1VF/15761907"
"https://www.we-online.com/components/products/datasheet/150120RS87000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7129/MFG_150120xS87000.jpg","732-150120RS87000TR-ND,732-150120RS87000CT-ND,732-150120RS87000DKR-ND","150120RS87000","Würth Elektronik","Würth Elektronik","LED RED CLEAR 1206 SMD","4.898","0.2184","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WL-SMCW","Active","Red","-","Colorless","Clear","300mcd","Irregular","-","2V","-","70°","Surface Mount","624nm","632nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","0.78mm","https://www.digikey.be/en/products/detail/würth-elektronik/150120RS87000/17734148"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4257/MFG_AM23SURDK-F-C2.jpg","754-AM23SURDK-F-C2TR-ND,754-AM23SURDK-F-C2CT-ND,754-AM23SURDK-F-C2DKR-ND","AM23SURDK-F-C2","Kingbright","Kingbright","LED RED DIFFUSED SOT23 SMD","4.766","0.219","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","Red","Diffused","60mcd","Rectangle with Flat Top","3.00mm x 1.30mm","1.85V","20mA","170°","Surface Mount","640nm","630nm","-","-","-","TO-236-3, SC-59, SOT-23-3","SOT-23","3.00mm L x 1.20mm W","1.20mm","https://www.digikey.be/en/products/detail/kingbright/AM23SURDK-F-C2/16602184"
"https://www.kingbrightusa.com/images/catalog/SPEC/APG015SURKKC-TT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6624/MFG_APG015_series.jpg","754-APG015SURKKC-TTTR-ND,754-APG015SURKKC-TTCT-ND,754-APG015SURKKC-TTDKR-ND","APG015SURKKC-TT","Kingbright","Kingbright","LED RED CLEAR SMD","3.818","0.219","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QuantumDot - 1005","Active","Red","Independent","Colorless","Clear","105mcd","Rectangle with Flat Top","0.45mm x 0.25mm","2.4V","10mA","140°","Surface Mount","631nm","639nm","-","-","-","2-SMD, No Lead","2-SMD","0.45mm L x 0.25mm W","0.25mm","https://www.digikey.be/en/products/detail/kingbright/APG015SURKKC-TT/25981967"
